Exame,Teste,Treino,InstanciaExame,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsCategory,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC
944,False,True,75,c5f5949e2b49f8b4992df2ed9482fca4,/images/b3058064-d817-47dd-a8c4-cdb1f62374f8.png,1200,1600,3,1,576,1317,685,1457
944,False,True,60,c5f5949e2b49f8b4992df2ed9482fca4,/images/b3058064-d817-47dd-a8c4-cdb1f62374f8.png,1200,1600,3,0,607,1053,681,1160
945,False,True,99,712a240d8feb484230fd292e589cdeac,/images/e16c0dab-780d-4035-872e-1bb91e49f9d2.png,1200,1600,3,1,805,341,892,441
945,False,True,82,712a240d8feb484230fd292e589cdeac,/images/e16c0dab-780d-4035-872e-1bb91e49f9d2.png,1200,1600,3,0,215,852,316,957
946,False,True,90,616fe882a95ad9ee863fd0029f5f747d,/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png,1200,1600,3,1,458,1108,548,1280
946,False,True,48,616fe882a95ad9ee863fd0029f5f747d,/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png,1200,1600,3,1,478,597,585,701
946,False,True,68,616fe882a95ad9ee863fd0029f5f747d,/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png,1200,1600,3,0,1081,213,1193,327
946,False,True,69,616fe882a95ad9ee863fd0029f5f747d,/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png,1200,1600,3,0,201,519,282,610
947,False,True,43,af19f820c9edf2d55c898b8f3a0cac79,/images/4a717a39-80f8-4b75-a25e-c46d65d7dcd5.png,1200,1600,3,1,165,294,297,419
947,False,True,30,af19f820c9edf2d55c898b8f3a0cac79,/images/4a717a39-80f8-4b75-a25e-c46d65d7dcd5.png,1200,1600,3,1,923,1136,1047,1270
947,False,True,56,af19f820c9edf2d55c898b8f3a0cac79,/images/4a717a39-80f8-4b75-a25e-c46d65d7dcd5.png,1200,1600,3,0,1006,1219,1086,1295
947,False,True,58,af19f820c9edf2d55c898b8f3a0cac79,/images/4a717a39-80f8-4b75-a25e-c46d65d7dcd5.png,1200,1600,3,0,1020,51,1117,154
948,False,True,32,8f85e09e18ba681ec44611a7e1f3cba3,/images/a3c0a876-be12-4ede-8aed-18b32a64401b.png,1200,1600,3,1,737,179,853,310
948,False,True,25,8f85e09e18ba681ec44611a7e1f3cba3,/images/a3c0a876-be12-4ede-8aed-18b32a64401b.png,1200,1600,3,1,327,1211,459,1327
948,False,True,58,8f85e09e18ba681ec44611a7e1f3cba3,/images/a3c0a876-be12-4ede-8aed-18b32a64401b.png,1200,1600,3,0,574,997,666,1099
948,False,True,57,8f85e09e18ba681ec44611a7e1f3cba3,/images/a3c0a876-be12-4ede-8aed-18b32a64401b.png,1200,1600,3,0,640,1043,754,1156
949,False,True,31,df7122d648dfb2017da9c478b3c5da75,/images/12269960-075f-40ca-9630-49ea2ce78294.png,1200,1600,3,1,74,1398,203,1513
949,False,True,22,df7122d648dfb2017da9c478b3c5da75,/images/12269960-075f-40ca-9630-49ea2ce78294.png,1200,1600,3,1,904,106,1033,228
949,False,True,21,df7122d648dfb2017da9c478b3c5da75,/images/12269960-075f-40ca-9630-49ea2ce78294.png,1200,1600,3,0,871,487,974,609
949,False,True,23,df7122d648dfb2017da9c478b3c5da75,/images/12269960-075f-40ca-9630-49ea2ce78294.png,1200,1600,3,0,213,145,329,264
950,False,True,66,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,1,790,430,944,533
950,False,True,90,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,1,985,843,1136,1011
950,False,True,87,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,1,161,508,293,643
950,False,True,80,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,1,222,54,376,163
950,False,True,79,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,1,348,99,443,245
950,False,True,61,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,0,359,636,465,749
950,False,True,62,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,0,1043,982,1131,1071
950,False,True,63,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,0,419,1443,511,1541
950,False,True,65,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,0,242,410,336,502
950,False,True,67,4337fa9d02b21b59e2e4324ea9669621,/images/985627c9-7b85-40de-a106-eb9cc47b47cb.png,1200,1600,3,0,1108,694,1199,782
951,False,True,30,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,1,997,792,1133,932
951,False,True,39,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,1,111,118,245,274
951,False,True,40,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,1,206,956,354,1115
951,False,True,32,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,0,359,229,470,359
951,False,True,26,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,0,281,55,395,182
951,False,True,27,9c9a012aabe006eff064b627af21a2f9,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,1200,1600,3,0,510,607,617,723
952,False,True,51,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,1042,1287,1167,1419
952,False,True,62,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,169,1424,296,1550
952,False,True,57,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,739,1423,857,1547
952,False,True,14,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,511,1250,633,1382
952,False,True,30,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,824,70,956,195
952,False,True,25,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,1,913,1352,1037,1473
952,False,True,52,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,631,1057,723,1174
952,False,True,50,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,822,591,920,693
952,False,True,49,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,769,472,880,576
952,False,True,48,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,1048,322,1138,414
952,False,True,47,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,546,1030,639,1153
952,False,True,46,b018167c5935d562a39e3619d9884fe2,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,1200,1600,3,0,293,98,400,199
953,False,True,30,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,1,884,938,1036,1047
953,False,True,37,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,1,950,1401,1084,1526
953,False,True,46,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,1,809,544,957,662
953,False,True,45,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,1,93,159,258,264
953,False,True,36,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,0,704,1002,839,1096
953,False,True,35,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,0,992,1147,1113,1256
953,False,True,34,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,0,488,751,596,873
953,False,True,33,804712f3dafa9e27770b516cbe4391f9,/images/c66a3e52-0f3f-4c81-bab9-0303499549f7.png,1200,1600,3,0,569,267,720,360
954,False,True,65,7beb3a2313c2806979c77fc083ca2cbf,/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png,1200,1600,3,1,252,265,393,419
954,False,True,57,7beb3a2313c2806979c77fc083ca2cbf,/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png,1200,1600,3,1,789,408,910,573
954,False,True,49,7beb3a2313c2806979c77fc083ca2cbf,/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png,1200,1600,3,0,76,500,163,602
954,False,True,45,7beb3a2313c2806979c77fc083ca2cbf,/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png,1200,1600,3,0,181,1027,275,1126
955,False,True,45,4d83b6560f44cfb3739e2a1439dc657f,/images/7f528918-27d4-421f-ab57-0cf9c693e697.png,1200,1600,3,1,412,592,553,720
955,False,True,33,4d83b6560f44cfb3739e2a1439dc657f,/images/7f528918-27d4-421f-ab57-0cf9c693e697.png,1200,1600,3,0,323,1301,446,1418
956,False,True,24,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,1,641,233,758,379
956,False,True,29,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,1,6,796,117,936
956,False,True,8,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,1,928,191,1059,315
956,False,True,17,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,0,1079,1068,1193,1175
956,False,True,18,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,0,521,1296,628,1411
956,False,True,19,6b293ca823bba1f22d4321b6056e414c,/images/f5c51193-8a27-4ef3-83ad-771395d63caf.png,1200,1600,3,0,785,622,903,743
957,False,True,50,b127fe8f677981d4da8b9c37a0118fc4,/images/a63fa2c7-3ec8-4bb7-bde6-a39e09d2f806.png,1200,1600,3,1,432,876,563,1032
957,False,True,36,b127fe8f677981d4da8b9c37a0118fc4,/images/a63fa2c7-3ec8-4bb7-bde6-a39e09d2f806.png,1200,1600,3,0,892,1284,987,1387
958,False,True,75,7e0e912729cfa44635565d4e9a13defd,/images/a72cd558-b7ac-4bf2-a344-2ce6c73a354e.png,1200,1600,3,1,289,773,391,852
958,False,True,61,7e0e912729cfa44635565d4e9a13defd,/images/a72cd558-b7ac-4bf2-a344-2ce6c73a354e.png,1200,1600,3,0,122,1039,221,1168
959,False,True,16,be7b6a9f00911e86e89d1faa4690a0c0,/images/59f5699f-885f-4004-b783-a60060144e43.png,1200,1600,3,1,363,72,493,206
959,False,True,14,be7b6a9f00911e86e89d1faa4690a0c0,/images/59f5699f-885f-4004-b783-a60060144e43.png,1200,1600,3,0,486,82,582,186
960,False,True,79,7bf38083101de7b0a2f6732350e21bab,/images/e0ff3476-226f-4125-b182-8e524d5503dd.png,1200,1600,3,1,821,864,910,955
960,False,True,59,7bf38083101de7b0a2f6732350e21bab,/images/e0ff3476-226f-4125-b182-8e524d5503dd.png,1200,1600,3,0,196,1206,321,1321
961,False,True,43,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,63,443,189,583
961,False,True,53,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,515,814,636,975
961,False,True,36,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,500,383,636,508
961,False,True,67,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,374,723,531,955
961,False,True,59,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,161,512,297,661
961,False,True,62,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,695,619,817,737
961,False,True,12,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,732,433,855,544
961,False,True,29,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,286,629,421,766
961,False,True,30,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,1,436,1338,566,1464
961,False,True,50,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,880,559,979,645
961,False,True,45,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,125,1225,216,1316
961,False,True,49,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,690,97,776,176
961,False,True,48,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,1098,1342,1194,1455
961,False,True,47,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,64,138,166,245
961,False,True,46,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,316,1219,411,1321
961,False,True,51,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,786,570,860,651
961,False,True,41,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,50,279,158,381
961,False,True,42,480eb2ec5253a2824cba1a6a5af70398,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,1200,1600,3,0,387,1281,489,1378
962,False,True,103,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,284,458,378,613
962,False,True,100,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,385,1417,514,1559
962,False,True,83,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,806,17,989,237
962,False,True,82,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,112,850,237,989
962,False,True,14,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,197,1311,316,1413
962,False,True,42,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,168,1196,307,1318
962,False,True,38,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,432,422,555,564
962,False,True,30,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,1,140,1407,247,1532
962,False,True,68,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,221,579,315,685
962,False,True,69,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,328,200,424,290
962,False,True,70,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,73,1418,143,1512
962,False,True,73,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,670,163,753,282
962,False,True,72,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,181,527,265,612
962,False,True,74,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,499,88,581,182
962,False,True,75,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,331,449,436,549
962,False,True,67,9b0713041c7bf7423e325f1fa5aa42c9,/images/7dfbfeaf-e3b1-4159-8dcd-d7f731280ac8.png,1200,1600,3,0,768,418,874,531
963,False,True,38,ef0bdc026b12cb53421d0a55ce789a62,/images/9ecf2006-8d49-4ae8-a14b-ed8b3b14ee7c.png,1200,1600,3,1,629,875,759,1010
963,False,True,21,ef0bdc026b12cb53421d0a55ce789a62,/images/9ecf2006-8d49-4ae8-a14b-ed8b3b14ee7c.png,1200,1600,3,0,147,914,246,1014
964,False,True,72,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,564,441,682,563
964,False,True,55,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,892,1111,1019,1226
964,False,True,78,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,648,106,752,230
964,False,True,86,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,233,1042,388,1163
964,False,True,14,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,298,269,405,395
964,False,True,7,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,1,764,1090,881,1212
964,False,True,69,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,2,222,91,304
964,False,True,70,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,221,1348,302,1452
964,False,True,71,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,782,1409,874,1487
964,False,True,75,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,233,533,316,627
964,False,True,73,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,626,1089,702,1169
964,False,True,74,550eac2b7bb983ebee23181c0ecba32a,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,1200,1600,3,0,714,1448,802,1532
965,False,True,45,dcd73726b581cb864e55cca365bcc680,/images/9e1b0217-0926-4fd1-bb9e-a815c05deb59.png,1200,1600,3,1,838,787,969,919
965,False,True,22,dcd73726b581cb864e55cca365bcc680,/images/9e1b0217-0926-4fd1-bb9e-a815c05deb59.png,1200,1600,3,1,902,685,1018,795
965,False,True,41,dcd73726b581cb864e55cca365bcc680,/images/9e1b0217-0926-4fd1-bb9e-a815c05deb59.png,1200,1600,3,0,246,746,350,845
965,False,True,30,dcd73726b581cb864e55cca365bcc680,/images/9e1b0217-0926-4fd1-bb9e-a815c05deb59.png,1200,1600,3,0,758,120,868,254
966,False,True,26,9cf3b8efff1008a8c6dafb3183674ce8,/images/e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png,1200,1600,3,1,497,135,627,262
966,False,True,31,9cf3b8efff1008a8c6dafb3183674ce8,/images/e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png,1200,1600,3,1,644,249,794,398
966,False,True,27,9cf3b8efff1008a8c6dafb3183674ce8,/images/e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png,1200,1600,3,0,713,100,833,212
966,False,True,23,9cf3b8efff1008a8c6dafb3183674ce8,/images/e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png,1200,1600,3,0,1055,481,1160,580
967,False,True,49,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,1,50,945,156,1076
967,False,True,50,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,1,985,161,1118,267
967,False,True,57,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,1,469,237,608,361
967,False,True,30,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,1,770,175,899,297
967,False,True,48,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,0,406,899,504,1007
967,False,True,47,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,0,1032,229,1128,338
967,False,True,46,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,0,128,1495,234,1597
967,False,True,45,f32d54fe6d67d9f26c17e0b144ffc0a3,/images/631340cc-cedf-4bca-a3d8-a0731a5482b4.png,1200,1600,3,0,793,827,892,918
970,False,True,58,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,1,987,221,1178,379
970,False,True,57,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,1,32,497,219,602
970,False,True,31,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,1,543,966,669,1079
970,False,True,51,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,0,477,5,598,105
970,False,True,50,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,0,636,398,765,487
970,False,True,49,ca4c50abc1276160e38bafac28f37bbf,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,1200,1600,3,0,155,392,282,521
971,False,True,53,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,1,179,951,342,1084
971,False,True,45,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,1,725,159,833,288
971,False,True,11,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,1,81,554,212,684
971,False,True,39,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,0,925,1462,1056,1557
971,False,True,38,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,0,345,1473,465,1589
971,False,True,37,6225642f5f83b5b61b20eadbef19c4da,/images/d82c657e-5678-41da-9a6e-3ad29430b759.png,1200,1600,3,0,336,1191,426,1293
972,False,True,43,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,614,703,746,862
972,False,True,37,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,513,824,657,945
972,False,True,62,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,1,749,77,901
972,False,True,58,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,841,211,944,333
972,False,True,59,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,912,11,1046,183
972,False,True,63,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,1,578,250,759,366
972,False,True,42,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,762,35,869,154
972,False,True,45,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,340,962,442,1057
972,False,True,44,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,82,1238,177,1327
972,False,True,46,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,583,1146,697,1265
972,False,True,41,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,1063,1390,1169,1491
972,False,True,36,a642e1a1b4708e9601e7bdaeebf99e42,/images/f0804a5e-e7f5-4cf2-a5df-b65e66502bf1.png,1200,1600,3,0,709,571,807,676
973,False,True,52,2d6e35e159f275bc19d2c325311e65ed,/images/d3283f5b-3b3a-40ea-800b-79960ca851cb.png,1200,1600,3,1,591,734,729,848
973,False,True,40,2d6e35e159f275bc19d2c325311e65ed,/images/d3283f5b-3b3a-40ea-800b-79960ca851cb.png,1200,1600,3,0,336,581,447,711
974,False,True,47,430a0e37ffb8381363513033e744a458,/images/43bc935a-f655-45e1-a64d-fcb8b78267a6.png,1200,1600,3,1,942,105,1047,248
974,False,True,50,430a0e37ffb8381363513033e744a458,/images/43bc935a-f655-45e1-a64d-fcb8b78267a6.png,1200,1600,3,1,492,447,632,600
