Exame,InstanciaExame,Teste,Treino,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
878,1,0,1,fda4cdf688a91f1760a3085a15a3010a,/images/bc832bde-d3ea-4a8e-be90-7a3329dcc314.png,1200,1600,3,474,1363,589,1480,red blood cell
880,1,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,588,1046,682,1140,red blood cell
880,2,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,1018,592,1097,699,red blood cell
880,3,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,982,873,1097,965,red blood cell
880,4,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,437,227,552,349,red blood cell
880,5,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,180,1200,289,1309,red blood cell
880,6,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,161,1080,276,1191,red blood cell
880,7,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,590,1368,699,1481,red blood cell
880,8,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,791,361,905,466,red blood cell
880,9,0,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,508,947,614,1040,red blood cell
881,1,0,1,eff17c2b9b46f592fd7e230eaf4e0676,/images/df3d98b9-3dd7-4107-8d4a-ae1b7f247793.png,1200,1600,3,660,656,768,780,red blood cell
882,1,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,141,1322,241,1425,red blood cell
882,2,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,41,784,129,875,red blood cell
882,3,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,115,885,221,995,red blood cell
882,4,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,177,547,285,653,red blood cell
882,5,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,96,414,206,522,red blood cell
882,6,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,22,1379,146,1503,red blood cell
882,7,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,24,328,139,440,red blood cell
882,8,0,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,338,717,455,824,red blood cell
884,1,0,1,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,30,1155,150,1265,red blood cell
884,2,0,1,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,781,515,901,647,red blood cell
885,2,0,1,24c78c62994875f2d257b5178c9ce992,/images/28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1200,1600,3,568,566,691,692,red blood cell
886,1,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,1034,942,1152,1062,red blood cell
886,2,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,1005,776,1127,902,red blood cell
886,3,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,575,310,665,398,red blood cell
886,4,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,280,743,378,812,red blood cell
886,5,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,148,81,255,199,red blood cell
886,6,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,240,830,352,938,red blood cell
886,7,0,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,863,652,995,781,red blood cell
889,1,0,1,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,1008,797,1129,905,red blood cell
889,2,0,1,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,261,421,350,533,red blood cell
890,1,0,1,a89ba99fe416d04ece28b6473f735076,/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1200,1600,3,910,1265,1007,1364,red blood cell
890,2,0,1,a89ba99fe416d04ece28b6473f735076,/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1200,1600,3,909,19,1012,126,red blood cell
890,3,0,1,a89ba99fe416d04ece28b6473f735076,/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1200,1600,3,951,674,1055,777,red blood cell
890,4,0,1,a89ba99fe416d04ece28b6473f735076,/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1200,1600,3,319,398,425,506,red blood cell
890,5,0,1,a89ba99fe416d04ece28b6473f735076,/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1200,1600,3,116,640,215,736,red blood cell
892,1,0,1,d7bafd09ccc00dab7e7ebb60d3d608bf,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,1200,1600,3,35,1314,133,1410,red blood cell
892,2,0,1,d7bafd09ccc00dab7e7ebb60d3d608bf,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,1200,1600,3,1035,112,1155,221,red blood cell
892,3,0,1,d7bafd09ccc00dab7e7ebb60d3d608bf,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,1200,1600,3,539,961,644,1071,red blood cell
892,4,0,1,d7bafd09ccc00dab7e7ebb60d3d608bf,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,1200,1600,3,1030,1405,1135,1522,red blood cell
894,1,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,951,160,1054,275,red blood cell
894,2,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,979,1011,1103,1144,red blood cell
894,3,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,596,1161,721,1298,red blood cell
894,4,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,552,508,675,631,red blood cell
894,5,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,829,170,921,268,red blood cell
894,6,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,941,66,1035,158,red blood cell
894,7,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,61,194,159,305,red blood cell
894,8,0,1,baa05f5e12f8b98d0dc870e69ed026d1,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1200,1600,3,40,96,153,198,red blood cell
895,1,0,1,6348084b04e357946d95e740bcd33db6,/images/8b89b3fc-95ef-4f2e-b94b-0291dbffe0f4.png,1200,1600,3,944,71,1055,172,red blood cell
896,1,0,1,1395f78b8d8c6a38655b77b0eafd00be,/images/3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png,1200,1600,3,710,1073,815,1178,red blood cell
896,2,0,1,1395f78b8d8c6a38655b77b0eafd00be,/images/3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png,1200,1600,3,496,1363,606,1466,red blood cell
897,1,0,1,6a6dc52d26b4730df02b9dc0b4f23485,/images/f01f6659-2114-4801-9d28-1f411432a589.png,1200,1600,3,702,515,809,618,red blood cell
898,1,0,1,12c4a9043a84ec83ce4780f8d9a5cd8f,/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,1200,1600,3,390,60,509,178,red blood cell
898,2,0,1,12c4a9043a84ec83ce4780f8d9a5cd8f,/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,1200,1600,3,276,1305,391,1425,red blood cell
898,3,0,1,12c4a9043a84ec83ce4780f8d9a5cd8f,/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,1200,1600,3,283,392,399,515,red blood cell
899,1,0,1,0be51e218d52e223a633a9949b085cba,/images/833b1d3e-d389-4d0f-8638-6aca5b89f917.png,1200,1600,3,486,103,586,215,red blood cell
901,1,0,1,790ce11651750ac8bd5212a99a685141,/images/e98ea067-82b5-4a0d-87bf-b4bbdc10ddab.png,1200,1600,3,157,179,261,299,red blood cell
902,1,0,1,1ae5b418e7aaf1ee092b0a808373b936,/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,1200,1600,3,398,162,497,273,red blood cell
902,2,0,1,1ae5b418e7aaf1ee092b0a808373b936,/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,1200,1600,3,158,110,262,217,red blood cell
902,3,0,1,1ae5b418e7aaf1ee092b0a808373b936,/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,1200,1600,3,110,1198,214,1312,red blood cell
903,1,0,1,5b6bc1b3407a14a7ba0e11429854c059,/images/6b4c79f5-b194-4586-be9f-e339c5af4188.png,1200,1600,3,204,1302,333,1421,red blood cell
905,1,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,628,299,743,418,red blood cell
905,2,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,940,286,1048,395,red blood cell
905,3,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,883,432,989,547,red blood cell
905,4,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,865,226,961,332,red blood cell
905,5,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,445,483,552,587,red blood cell
905,6,0,1,8dd3002110dbfbd9ad7e6511d2497934,/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1200,1600,3,739,349,836,449,red blood cell
906,1,0,1,1ca2fecdd5576769c9394aa228496010,/images/ef8fcfa4-8466-4186-8c69-f5f4904eb489.png,1200,1600,3,866,1408,957,1505,red blood cell
907,1,0,1,502fd2a7c24b881269f60f361bed18b9,/images/cc275c45-7511-4070-84af-10b8ffebda53.png,1200,1600,3,185,407,309,530,red blood cell
909,2,0,1,a492d2df1e5a832cf75a339e9132e7aa,/images/93f40356-5676-45d3-8e83-8028708c93ba.png,1200,1600,3,349,1205,469,1321,red blood cell
909,3,0,1,a492d2df1e5a832cf75a339e9132e7aa,/images/93f40356-5676-45d3-8e83-8028708c93ba.png,1200,1600,3,315,383,419,502,red blood cell
909,4,0,1,a492d2df1e5a832cf75a339e9132e7aa,/images/93f40356-5676-45d3-8e83-8028708c93ba.png,1200,1600,3,1037,1204,1154,1304,red blood cell
911,1,0,1,f7e2afb28b744697a6d2cb33e53b6419,/images/d64cd75a-df26-44d5-ac25-69061a4e4d57.png,1200,1600,3,900,452,1005,546,red blood cell
912,1,0,1,7146bbb4d95538535fc6a5dbb4352725,/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,1200,1600,3,267,941,368,1042,red blood cell
912,2,0,1,7146bbb4d95538535fc6a5dbb4352725,/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,1200,1600,3,790,1360,884,1462,red blood cell
912,3,0,1,7146bbb4d95538535fc6a5dbb4352725,/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,1200,1600,3,321,248,435,360,red blood cell
912,4,0,1,7146bbb4d95538535fc6a5dbb4352725,/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,1200,1600,3,319,656,418,750,red blood cell
913,1,0,1,c978a5b9aa05a5c49a9532fdbf5c5e46,/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1200,1600,3,391,1008,512,1121,red blood cell
913,2,0,1,c978a5b9aa05a5c49a9532fdbf5c5e46,/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1200,1600,3,1028,430,1136,539,red blood cell
913,3,0,1,c978a5b9aa05a5c49a9532fdbf5c5e46,/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1200,1600,3,642,739,746,855,red blood cell
914,1,0,1,61ff8509be1e2125b4d128376c67b607,/images/b4f3b2a4-f4b9-48de-ac5d-0e681b77be27.png,1200,1600,3,848,557,962,669,red blood cell
914,2,0,1,61ff8509be1e2125b4d128376c67b607,/images/b4f3b2a4-f4b9-48de-ac5d-0e681b77be27.png,1200,1600,3,520,881,627,998,red blood cell
915,1,0,1,95256ffae271c61de4f0d3d3250d2f83,/images/baa87bf8-786c-444c-81e8-9fa0a41d8149.png,1200,1600,3,233,1057,338,1154,red blood cell
915,2,0,1,95256ffae271c61de4f0d3d3250d2f83,/images/baa87bf8-786c-444c-81e8-9fa0a41d8149.png,1200,1600,3,788,1308,887,1412,red blood cell
917,1,0,1,130641466625abcbf02554e8599b0954,/images/d0347b49-8f98-4632-a384-1a4f57ac6374.png,1200,1600,3,810,1441,915,1550,red blood cell
918,1,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,89,829,193,928,red blood cell
918,2,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,551,1412,657,1526,red blood cell
918,3,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,785,531,891,646,red blood cell
918,4,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,127,1005,240,1124,red blood cell
918,5,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,255,692,348,785,red blood cell
918,6,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,406,930,524,1049,red blood cell
918,7,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,175,1201,283,1306,red blood cell
918,8,0,1,d7ecddc4192ff6b3bbbbb91d2988640e,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1200,1600,3,623,1027,724,1135,red blood cell
919,2,0,1,dfcbfbc66dd65fcb5125b5be835d10c7,/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1200,1600,3,499,215,589,309,red blood cell
919,3,0,1,dfcbfbc66dd65fcb5125b5be835d10c7,/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1200,1600,3,375,688,486,803,red blood cell
919,4,0,1,dfcbfbc66dd65fcb5125b5be835d10c7,/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1200,1600,3,1009,73,1130,183,red blood cell
919,5,0,1,dfcbfbc66dd65fcb5125b5be835d10c7,/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1200,1600,3,49,1287,153,1387,red blood cell
919,6,0,1,dfcbfbc66dd65fcb5125b5be835d10c7,/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1200,1600,3,120,1427,249,1544,red blood cell
920,1,0,1,2486da73a21caca59e8f9c20877b99a8,/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,1200,1600,3,622,352,732,453,red blood cell
920,2,0,1,2486da73a21caca59e8f9c20877b99a8,/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,1200,1600,3,763,1440,870,1538,red blood cell
920,3,0,1,2486da73a21caca59e8f9c20877b99a8,/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,1200,1600,3,582,1123,690,1217,red blood cell
921,1,0,1,2929250b280cdda36970aa347bd1c446,/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1200,1600,3,28,188,133,296,red blood cell
921,2,0,1,2929250b280cdda36970aa347bd1c446,/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1200,1600,3,270,1196,392,1311,red blood cell
921,3,0,1,2929250b280cdda36970aa347bd1c446,/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1200,1600,3,971,344,1096,454,red blood cell
921,5,0,1,2929250b280cdda36970aa347bd1c446,/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1200,1600,3,543,664,659,784,red blood cell
922,1,0,1,3e2b108ea625e3d90ac944bd86c37b0d,/images/6c3f81d7-5670-46bd-9eaa-9b426413abb7.png,1200,1600,3,688,1265,793,1398,red blood cell
923,1,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,924,996,1023,1088,red blood cell
923,2,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,320,1016,432,1130,red blood cell
923,3,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,806,243,926,361,red blood cell
923,4,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,750,801,852,894,red blood cell
923,5,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,624,308,723,406,red blood cell
923,6,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,414,848,530,953,red blood cell
923,7,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,1048,415,1146,512,red blood cell
923,8,0,1,19144a7c972a9d057d3522655c611610,/images/de6d3020-9347-473b-9146-8909627790f6.png,1200,1600,3,1027,757,1137,871,red blood cell
924,1,0,1,b9d141b4b8f534e679709f0e1beda93e,/images/94d9fa50-d3e4-4eaf-acfc-92e7f2ed9ea5.png,1200,1600,3,736,1392,837,1492,red blood cell
925,1,0,1,3636a4cd9641e6d0613296eb5eeffd5f,/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,1200,1600,3,404,760,506,867,red blood cell
925,2,0,1,3636a4cd9641e6d0613296eb5eeffd5f,/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,1200,1600,3,304,398,404,495,red blood cell
925,3,0,1,3636a4cd9641e6d0613296eb5eeffd5f,/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,1200,1600,3,22,1411,110,1510,red blood cell
926,1,0,1,955d5de00c74218216eb0d4d4fb56889,/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,1200,1600,3,138,408,257,522,red blood cell
926,2,0,1,955d5de00c74218216eb0d4d4fb56889,/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,1200,1600,3,763,961,879,1065,red blood cell
926,3,0,1,955d5de00c74218216eb0d4d4fb56889,/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,1200,1600,3,1030,543,1133,642,red blood cell
927,1,0,1,0ff5fb7ff968da707a3a4e79cb409f89,/images/a86e0647-ae41-4b75-9d45-dd58f5ea65f5.png,1200,1600,3,364,593,495,714,red blood cell
927,2,0,1,0ff5fb7ff968da707a3a4e79cb409f89,/images/a86e0647-ae41-4b75-9d45-dd58f5ea65f5.png,1200,1600,3,716,661,818,753,red blood cell
928,1,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,121,1198,247,1312,red blood cell
928,3,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,595,1137,692,1252,red blood cell
928,4,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,642,1063,742,1155,red blood cell
928,5,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,56,56,164,168,red blood cell
928,6,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,353,110,462,227,red blood cell
928,7,0,1,c55c590f83a489c218cef21b0b1befbc,/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1200,1600,3,679,1430,787,1546,red blood cell
929,1,0,1,fffbf07f95a4f8ff26fc8ebf8c415beb,/images/d1144956-5a0c-4bd2-b67d-8498c82d6a12.png,1200,1600,3,720,585,812,689,red blood cell
929,2,0,1,fffbf07f95a4f8ff26fc8ebf8c415beb,/images/d1144956-5a0c-4bd2-b67d-8498c82d6a12.png,1200,1600,3,583,1056,689,1158,red blood cell
930,1,0,1,35b80f71f2e609394486074070db0baf,/images/0546d843-d778-4aca-b8b5-bfe23d7c87da.png,1200,1600,3,493,1444,605,1544,red blood cell
930,2,0,1,35b80f71f2e609394486074070db0baf,/images/0546d843-d778-4aca-b8b5-bfe23d7c87da.png,1200,1600,3,295,518,402,638,red blood cell
931,1,0,1,8d89dc11e652617da6883b7a949ec5c0,/images/a6fe423a-5204-4378-bcfa-d6d298a3e9aa.png,1200,1600,3,633,1429,756,1545,red blood cell
932,1,0,1,1de4e83930e4f69678b64a23d5cd1660,/images/3f390b82-8859-4c27-bbfe-d1b242477f63.png,1200,1600,3,59,753,176,880,red blood cell
933,1,0,1,84ab7c427cf841e3cbe0008a3c54e2e0,/images/9dc6ed5d-6698-48cf-aab3-fd156673729c.png,1200,1600,3,43,1048,145,1145,red blood cell
934,1,0,1,bc8ae4f5eb840f2c0cfcccb0029c7563,/images/0a747cb3-c720-4572-a661-ab5670a5c42e.png,1200,1600,3,732,1376,851,1494,red blood cell
935,1,0,1,73f4a54e76778e2dd56eab930a289e53,/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,1200,1600,3,549,783,657,885,red blood cell
935,2,0,1,73f4a54e76778e2dd56eab930a289e53,/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,1200,1600,3,794,592,904,695,red blood cell
935,3,0,1,73f4a54e76778e2dd56eab930a289e53,/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,1200,1600,3,995,514,1101,628,red blood cell
936,1,0,1,5e1284b25afd4d9f8c72b8d8db2a9add,/images/abb2f9d6-26fa-4328-983c-959ef6717c05.png,1200,1600,3,195,795,298,903,red blood cell
936,2,0,1,5e1284b25afd4d9f8c72b8d8db2a9add,/images/abb2f9d6-26fa-4328-983c-959ef6717c05.png,1200,1600,3,154,1358,267,1477,red blood cell
937,1,0,1,383f8f3c8e3f9916fe55e9d851ba909b,/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,1200,1600,3,608,188,718,296,red blood cell
937,2,0,1,383f8f3c8e3f9916fe55e9d851ba909b,/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,1200,1600,3,162,1382,269,1487,red blood cell
937,3,0,1,383f8f3c8e3f9916fe55e9d851ba909b,/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,1200,1600,3,429,1073,537,1170,red blood cell
938,1,0,1,9e928de1a691cc6a9181e94f4c79a752,/images/42e87148-a015-4148-923a-fb83016f64e7.png,1200,1600,3,191,223,302,330,red blood cell
939,1,0,1,34c23831a99547162ddfaa8d321aab35,/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,1200,1600,3,313,1091,436,1185,red blood cell
939,2,0,1,34c23831a99547162ddfaa8d321aab35,/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,1200,1600,3,124,886,243,1000,red blood cell
939,3,0,1,34c23831a99547162ddfaa8d321aab35,/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,1200,1600,3,14,374,128,492,red blood cell
940,1,0,1,1c2a9616415309d318d7fb34c96c44c8,/images/04a567df-5463-4043-81f1-d726223c19a9.png,1200,1600,3,234,1408,335,1508,red blood cell
940,2,0,1,1c2a9616415309d318d7fb34c96c44c8,/images/04a567df-5463-4043-81f1-d726223c19a9.png,1200,1600,3,1024,944,1127,1045,red blood cell
940,3,0,1,1c2a9616415309d318d7fb34c96c44c8,/images/04a567df-5463-4043-81f1-d726223c19a9.png,1200,1600,3,942,688,1045,789,red blood cell
941,1,0,1,704d225e93fecfcf188d7bed02e4aaf1,/images/801296d9-3403-426f-859e-5c532858e025.png,1200,1600,3,869,593,963,704,red blood cell
942,1,0,1,93a3ef9b3afc62706f58d4eb888a0572,/images/d8f7e159-b7e3-49e4-86e8-aed8c5fbcd97.png,1200,1600,3,923,792,1045,905,red blood cell
943,1,0,1,11d2e728fe088de627bc7b6c5ccdb350,/images/f23ae29e-1bda-4784-b10c-d736757d39b8.png,1200,1600,3,270,951,379,1066,red blood cell
943,2,0,1,11d2e728fe088de627bc7b6c5ccdb350,/images/f23ae29e-1bda-4784-b10c-d736757d39b8.png,1200,1600,3,221,433,327,535,red blood cell
943,3,0,1,11d2e728fe088de627bc7b6c5ccdb350,/images/f23ae29e-1bda-4784-b10c-d736757d39b8.png,1200,1600,3,861,579,982,700,red blood cell
944,1,0,1,180c5d64000c42ed24c9c4b32ff23036,/images/766d5547-8dd2-4c8d-b78e-3007f83932e8.png,1200,1600,3,371,862,482,970,red blood cell
945,1,0,1,47b722b50182221ca67a00b443b187f6,/images/43158031-a335-4533-9c20-48bebba90123.png,1200,1600,3,1063,177,1162,279,red blood cell
945,2,0,1,47b722b50182221ca67a00b443b187f6,/images/43158031-a335-4533-9c20-48bebba90123.png,1200,1600,3,234,503,349,606,red blood cell
945,3,0,1,47b722b50182221ca67a00b443b187f6,/images/43158031-a335-4533-9c20-48bebba90123.png,1200,1600,3,797,485,889,574,red blood cell
946,1,0,1,6bc2d70d5d321f2b424a3c32837a24d3,/images/7c1cd7c7-7452-4428-a98e-dd7675c8ddea.png,1200,1600,3,436,480,536,576,red blood cell
947,1,0,1,572b014ed7be8d51e3a3c23a8fee24f6,/images/7bcd3735-3134-46d1-8ca2-d4379f2d51c0.png,1200,1600,3,434,245,528,332,red blood cell
